"","site.accession","site.code","session","subplot","species","Liqr_v","Uiqr_v","median_v","mean_v","sd_v","tree.count"
"346","DCAN009","DCAN","9","6","GHFF",0.097432,1.862105,0.856453395823633,1.60209582652755,2.7947149859188,39
"347","DCAN009","DCAN","9","7","GHFF",0,0,3.76977873006294e-12,0.739582967058816,2.78049792300001,23
"348","DCAN009","DCAN","9","8","GHFF",0,0.000641,2.05098562101462e-10,0.180597682498591,0.606445581359913,24
"349","DCAN009","DCAN","9","9","GHFF",0.029486,3.562037,1.03068143134328,2.27064188582506,2.83296468668168,62
"350","DCAN009","DCAN","9","10","GHFF",0.005128,2.864629,0.547379883274826,2.03518528591666,3.2769377671439,27
"351","DCAN010","DCAN","10","1","GHFF",0,0,0,0,0,41
"352","DCAN010","DCAN","10","2","GHFF",0,0,0,0,0,71
"353","DCAN010","DCAN","10","3","GHFF",0,0,0,0,0,70
"354","DCAN010","DCAN","10","4","GHFF",0,0,0,0,0,48
"355","DCAN010","DCAN","10","5","GHFF",0,0,0,0,0,29
"356","DCAN010","DCAN","10","6","GHFF",0,0,0,0,0,39
"357","DCAN010","DCAN","10","7","GHFF",0,0,0,0,0,23
"358","DCAN010","DCAN","10","8","GHFF",0,0,0,0,0,24
"359","DCAN010","DCAN","10","9","GHFF",0,0,0,0,0,62
"360","DCAN010","DCAN","10","10","GHFF",0,0,0,0,0,27
"361","DCAN011","DCAN","11","1","GHFF",0,0,0,0,0,41
"362","DCAN011","DCAN","11","2","GHFF",0,0,0,0,0,71
"363","DCAN011","DCAN","11","3","GHFF",0,0,0,0,0,70
"364","DCAN011","DCAN","11","4","GHFF",0,0,0,0,0,48
"365","DCAN011","DCAN","11","5","GHFF",0,0,0,0,0,29
"366","DCAN011","DCAN","11","6","GHFF",0,0,0,0,0,39
"367","DCAN011","DCAN","11","7","GHFF",0,0,0,0,0,23
"368","DCAN011","DCAN","11","8","GHFF",0,0,0,0,0,24
"369","DCAN011","DCAN","11","9","GHFF",0,0,0,0,0,62
"370","DCAN011","DCAN","11","10","GHFF",0,0,0,0,0,27
"371","DCAN012","DCAN","12","1","GHFF",0,0,0,0,0,41
"372","DCAN012","DCAN","12","2","GHFF",0,0,0,0,0,71
"373","DCAN012","DCAN","12","3","GHFF",0,0,0,0,0,70
"374","DCAN012","DCAN","12","4","GHFF",0,0,0,0,0,48
"375","DCAN012","DCAN","12","5","GHFF",0,0,0,0,0,29
"376","DCAN012","DCAN","12","6","GHFF",0,0,0,0,0,39
"377","DCAN012","DCAN","12","7","GHFF",0,0,0,0,0,23
"378","DCAN012","DCAN","12","8","GHFF",0,0,0,0,0,24
"379","DCAN012","DCAN","12","9","GHFF",0,0,0,0,0,62
"380","DCAN012","DCAN","12","10","GHFF",0,0,0,0,0,27
"381","DCAN013","DCAN","13","1","GHFF",0,0,0,0,0,41
"382","DCAN013","DCAN","13","2","GHFF",0,0,0,0,0,71
"383","DCAN013","DCAN","13","3","GHFF",0,0,0,0,0,70
"384","DCAN013","DCAN","13","4","GHFF",0,0,0,0,0,48
"385","DCAN013","DCAN","13","5","GHFF",0,0,0,0,0,29
"386","DCAN013","DCAN","13","6","GHFF",0,0,0,0,0,39
"387","DCAN013","DCAN","13","7","GHFF",0,0,0,0,0,23
"388","DCAN013","DCAN","13","8","GHFF",0,0,0,0,0,24
"389","DCAN013","DCAN","13","9","GHFF",0,0,0,0,0,62
"390","DCAN013","DCAN","13","10","GHFF",0,0,0,0,0,27
"391","DCLU001","DCLU","1","1","GHFF",0,0,0,0,0,14
"392","DCLU001","DCLU","1","2","GHFF",0.001923,1.62173,0.236274735185858,1.42048980345761,2.67786421427982,46
"393","DCLU001","DCLU","1","3","GHFF",0,0,0,0,0,29
"394","DCLU001","DCLU","1","4","GHFF",0,0,0,0,0,32
"395","DCLU001","DCLU","1","5","GHFF",0,0,0,0,0,41
"396","DCLU001","DCLU","1","6","GHFF",0,0,0,0,0,35
"397","DCLU001","DCLU","1","7","GHFF",0,0,0,0,0,42
"398","DCLU001","DCLU","1","8","GHFF",0,0,0,0,0,36
"399","DCLU001","DCLU","1","9","GHFF",0,0,0,0,0,37
"400","DCLU001","DCLU","1","10","GHFF",0,0,0,0,0,37
"401","DCLU002","DCLU","2","1","GHFF",0,0.054485,7.95324195225173e-06,0.203368766167146,0.478660052476555,14
"402","DCLU002","DCLU","2","2","GHFF",0.163455,2.101839,0.796820779133851,1.58292355697597,2.04078746057579,46
"403","DCLU002","DCLU","2","3","GHFF",0,0,0,0,0,29
"404","DCLU002","DCLU","2","4","GHFF",0,0.001282,3.50872577167168e-08,0.0484406914210991,0.174655871872657,32
"405","DCLU002","DCLU","2","5","GHFF",0.008333,1.164056,0.251253359320546,0.8280897329112,1.28696210277223,41
"406","DCLU002","DCLU","2","6","GHFF",0,0.007051,4.57772379878384e-09,0.150659336219806,0.570317042432962,35
"407","DCLU002","DCLU","2","7","GHFF",0,0,0,0,0,42
"408","DCLU002","DCLU","2","8","GHFF",0.001282,0.898682,0.185223585547002,0.632133909754436,0.956343834086964,36
"409","DCLU002","DCLU","2","9","GHFF",0,0,4.57200068169003e-13,0.0485835647003683,0.215716452562025,37
"410","DCLU002","DCLU","2","10","GHFF",0,0,0,0,0,37
"411","DCLU003","DCLU","3","1","GHFF",0,0.383318,7.11035036961525e-05,0.537603294348678,1.15420570906085,14
"412","DCLU003","DCLU","3","2","GHFF",0.299988,2.7563,1.13183821348417,1.76217175486346,1.89103180419168,46
"413","DCLU003","DCLU","3","3","GHFF",0,0.273707,0.00213869024038127,0.355190462512243,0.91668121904515,29
"414","DCLU003","DCLU","3","4","GHFF",0,0,0,0,0,32
"415","DCLU003","DCLU","3","5","GHFF",0,0,8.02016377839667e-13,0.11901168207588,0.577040910400897,41
"416","DCLU003","DCLU","3","6","GHFF",0,0,0,0,0,35
"417","DCLU003","DCLU","3","7","GHFF",0,0,0,0,0,42
"418","DCLU003","DCLU","3","8","GHFF",0.110893,2.601178,1.03935089708284,1.53699529769983,1.60307935290925,36
"419","DCLU003","DCLU","3","9","GHFF",0,0,0,0,0,37
"420","DCLU003","DCLU","3","10","GHFF",0,0,0,0,0,37
"421","DCLU004","DCLU","4","1","GHFF",0.003205,1.712752,0.245960059951199,1.34529526199637,3.04028304348278,14
"422","DCLU004","DCLU","4","2","GHFF",0.393574,2.962702,1.49132247698246,1.98444390145419,2.00286264183529,46
"423","DCLU004","DCLU","4","3","GHFF",0.054485,1.68583,0.594941932595765,1.21359784334288,1.62865591832445,29
"424","DCLU004","DCLU","4","4","GHFF",0,0,0,0,0,32
"425","DCLU004","DCLU","4","5","GHFF",0.000641,0.415368,0.0239062899831881,0.593286720524956,1.43830280855951,41
"426","DCLU004","DCLU","4","6","GHFF",0,0,0,0,0,35
"427","DCLU004","DCLU","4","7","GHFF",0,0,0,0,0,42
"428","DCLU004","DCLU","4","8","GHFF",0.024999,2.439646,0.55052368293099,1.45371254377617,1.88728803228182,36
"429","DCLU004","DCLU","4","9","GHFF",0,0,0,0,0,37
"430","DCLU004","DCLU","4","10","GHFF",0,0,0,0,0,37
"431","DCLU005","DCLU","5","1","GHFF",0.001923,1.349305,0.144243768394303,1.08479118766122,1.85489158270201,14
"432","DCLU005","DCLU","5","2","GHFF",0,0.031409,3.73892775240896e-08,0.808648271455445,2.75298645153195,46
"433","DCLU005","DCLU","5","3","GHFF",0,0,0,0,0,29
"434","DCLU005","DCLU","5","4","GHFF",0,0,0,0,0,32
"435","DCLU005","DCLU","5","5","GHFF",0,0.016025,2.31501672499447e-08,0.382296564297511,1.14381107808253,41
"436","DCLU005","DCLU","5","6","GHFF",0,0,1.12131249627262e-11,0.133900214487616,0.563208513709927,35
"437","DCLU005","DCLU","5","7","GHFF",0,0,0,0,0,42
"438","DCLU005","DCLU","5","8","GHFF",0.90381,3.21141,1.91999988555562,2.40048271590017,2.10193173886153,36
"439","DCLU005","DCLU","5","9","GHFF",0,0,0,0,0,37
"440","DCLU005","DCLU","5","10","GHFF",0,0,0,0,0,37
"441","DCLU006","DCLU","6","1","GHFF",0.004487,2.193502,0.307131808515222,1.82794525793577,3.58718207297133,14
"442","DCLU006","DCLU","6","2","GHFF",0.65382,3.838949,1.72231163783066,2.87435512620104,3.47277312385438,46
"443","DCLU006","DCLU","6","3","GHFF",0.603181,3.932535,1.90614705917868,2.49957146110754,2.17769100644461,29
"444","DCLU006","DCLU","6","4","GHFF",0.208966,2.190938,0.79416894952615,1.57338306235769,1.91984189903594,32
"445","DCLU006","DCLU","6","5","GHFF",0,0,8.23426276780471e-12,0.0960933439236145,0.392147747515715,41
"446","DCLU006","DCLU","6","6","GHFF",0,3.439606,0.548959159549173,2.19297360915846,3.33968794003084,35
"447","DCLU006","DCLU","6","7","GHFF",0.169224,2.83322,1.01096314458782,1.96665335554287,2.44240978488283,42
"448","DCLU006","DCLU","6","8","GHFF",1.985818,8.203518,4.17858776079923,5.89304652748066,5.51379918737994,36
"449","DCLU006","DCLU","6","9","GHFF",0,0,0,0,0,37
"450","DCLU006","DCLU","6","10","GHFF",0,0,0,0,0,37
"451","DCLU007","DCLU","7","1","GHFF",0,0.841633,0.00314318574028703,1.5712310010911,3.45078235595387,14
"452","DCLU007","DCLU","7","2","GHFF",0.848043,4.060094,2.24783254189356,3.06454493161206,3.32994108297479,46
"453","DCLU007","DCLU","7","3","GHFF",0,0.016025,1.97984914797095e-05,0.29666296046,1.00160953777186,29
"454","DCLU007","DCLU","7","4","GHFF",0,0.002564,3.00932272021212e-10,0.181666628335781,0.601519347787911,32
"455","DCLU007","DCLU","7","5","GHFF",0.21153,5.165819,1.45783509287994,3.2145769227488,4.14666180339316,41
"456","DCLU007","DCLU","7","6","GHFF",0,0,0,0,0,35
"457","DCLU007","DCLU","7","7","GHFF",0,0,0,0,0,42
"458","DCLU007","DCLU","7","8","GHFF",1.013421,4.091503,2.11236690504831,3.30646713769566,3.79809124524502,36
"459","DCLU007","DCLU","7","9","GHFF",0,0,0,0,0,37
"460","DCLU007","DCLU","7","10","GHFF",0,0,0,0,0,37
"461","DCLU008","DCLU","8","1","GHFF",0.001923,1.132006,0.134006861061348,1.04411097218829,2.95542135036765,14
"462","DCLU008","DCLU","8","2","GHFF",0.876247,4.168423,2.28615075487348,2.79326554651292,2.36401141739256,46
"463","DCLU008","DCLU","8","3","GHFF",0,0,0,0,0,29
"464","DCLU008","DCLU","8","4","GHFF",0,0,0,0,0,32
"465","DCLU008","DCLU","8","5","GHFF",0,0,0,0,0,41
"466","DCLU008","DCLU","8","6","GHFF",0,0,0,0,0,35
"467","DCLU008","DCLU","8","7","GHFF",0,0,0,0,0,42
"468","DCLU008","DCLU","8","8","GHFF",1.042907,4.128681,2.43653632016046,2.95876199089812,2.4971281279514,36
"469","DCLU008","DCLU","8","9","GHFF",0,0,0,0,0,37
"470","DCLU008","DCLU","8","10","GHFF",0,0,0,0,0,37
"471","DCLU009","DCLU","9","1","GHFF",0.001282,1.139698,0.14218951990281,0.934509311066161,1.80682396311739,14
"472","DCLU009","DCLU","9","2","GHFF",1.328152,4.819038,2.72742212381454,3.4584470959841,2.941148770082,46
"473","DCLU009","DCLU","9","3","GHFF",0,0,0,0,0,29
"474","DCLU009","DCLU","9","4","GHFF",0,0,0,0,0,32
"475","DCLU009","DCLU","9","5","GHFF",0,0,0,0,0,41
"476","DCLU009","DCLU","9","6","GHFF",0,0,0,0,0,35
"477","DCLU009","DCLU","9","7","GHFF",0,0,0,0,0,42
"478","DCLU009","DCLU","9","8","GHFF",0.661512,5.142743,1.83423409867099,3.33948434191284,3.55040423212,36
"479","DCLU009","DCLU","9","9","GHFF",0,0,0,0,0,37
"480","DCLU009","DCLU","9","10","GHFF",0,0,0,0,0,37
"481","DCLU010","DCLU","10","1","GHFF",0.002564,1.387124,0.185565662268169,1.30484229510852,3.10263484040226,14
"482","DCLU010","DCLU","10","2","GHFF",0.269861,1.817876,0.895747153746194,1.23433188569613,1.20489404424116,46
"483","DCLU010","DCLU","10","3","GHFF",0.001923,1.381355,0.329228984038168,0.910515096565915,1.2836677678894,29
"484","DCLU010","DCLU","10","4","GHFF",0,0,0,0,0,32
"485","DCLU010","DCLU","10","5","GHFF",0,0,0,0,0,41
"486","DCLU010","DCLU","10","6","GHFF",0,0.364088,0.0126690944142278,0.330757040410594,0.657071429763556,35
"487","DCLU010","DCLU","10","7","GHFF",0.267297,2.07684,0.941631402967602,1.36411699500803,1.36967903372008,42
"488","DCLU010","DCLU","10","8","GHFF",0.856376,5.485037,2.08564317073595,3.47193490882184,3.45971123900717,36
"489","DCLU010","DCLU","10","9","GHFF",0.004487,0.985217,0.163695930944556,0.639688644463274,0.918187508844782,37
"490","DCLU010","DCLU","10","10","GHFF",0,0,0,0,0,37
"491","DCLU011","DCLU","11","1","GHFF",0,1.533913,0.0775015163673591,1.24198723154338,2.40608855843843,14
"492","DCLU011","DCLU","11","2","GHFF",1.305717,4.89083,2.74311173872291,3.66986135886172,3.37206587970471,46
"493","DCLU011","DCLU","11","3","GHFF",0.298065,2.331317,1.10372610465831,1.69601644011881,1.92449213233993,29
"494","DCLU011","DCLU","11","4","GHFF",0,0.019871,2.83147373780628e-05,0.256673212583099,0.791191066464866,32
"495","DCLU011","DCLU","11","5","GHFF",0,0,0,0,0,41
"496","DCLU011","DCLU","11","6","GHFF",0.003846,8.025961,3.06001125177848,4.62006911015067,5.04711466027898,35
"497","DCLU011","DCLU","11","7","GHFF",0.578182,4.51905,2.16244960658335,3.0294715906181,3.10741735961979,42
"498","DCLU011","DCLU","11","8","GHFF",1.810825,10.5124,5.64322673060345,7.17444409270422,6.5109719928809,36
"499","DCLU011","DCLU","11","9","GHFF",0,0,0,0,0,37
"500","DCLU011","DCLU","11","10","GHFF",0,0,0,0,0,37
"501","DCLU012","DCLU","12","1","GHFF",0,0.908297,0.0377247981034568,0.698771332099887,1.21073744321376,14
"502","DCLU012","DCLU","12","2","GHFF",0.873683,5.555547,2.12201366341264,4.34656649601819,5.27998713998414,46
"503","DCLU012","DCLU","12","3","GHFF",0,0.43588,0.0237489490506892,0.403263703966742,0.874694529201957,29
"504","DCLU012","DCLU","12","4","GHFF",0,0,0,0,0,32
"505","DCLU012","DCLU","12","5","GHFF",0,0,9.59557045927067e-17,0.206166034456292,1.15274610134032,41
"506","DCLU012","DCLU","12","6","GHFF",0.001923,5.283122,1.97842538162777,3.17423070622096,3.67625809342614,35
"507","DCLU012","DCLU","12","7","GHFF",1.028164,4.262009,2.12799579046732,3.32679106998328,3.47950851124617,42
"508","DCLU012","DCLU","12","8","GHFF",1.283282,6.864469,3.89117733509817,5.24522630717234,5.55214502127167,36
"509","DCLU012","DCLU","12","9","GHFF",0,0,0,0,0,37
"510","DCLU012","DCLU","12","10","GHFF",0,0,0,0,0,37
"511","DCLU013","DCLU","13","1","GHFF",0,0.524979,0.00900105191181672,0.659676432150939,1.59867856164501,13
"512","DCLU013","DCLU","13","2","GHFF",1.094187,4.195345,2.50136645538193,3.2152944012172,2.8247778178406,46
"513","DCLU013","DCLU","13","3","GHFF",0.073715,1.642883,0.557314235462641,1.29741729746239,1.76515036556823,29
"514","DCLU013","DCLU","13","4","GHFF",0.005128,0.676255,0.113241890026728,0.482129192093765,0.77375537229439,32
"515","DCLU013","DCLU","13","5","GHFF",0,0,0,0,0,41
"516","DCLU013","DCLU","13","6","GHFF",0,3.095389,0.429930136885947,1.90987548461006,2.62209949147013,35
"517","DCLU013","DCLU","13","7","GHFF",0.55126,3.440247,1.64184505811487,2.32348044039927,2.34958541398486,42
"518","DCLU013","DCLU","13","8","GHFF",1.05765,6.459357,2.65097667820104,3.9175322785744,3.49516441367312,36
"519","DCLU013","DCLU","13","9","GHFF",0,0,0,0,0,37
"520","DCLU013","DCLU","13","10","GHFF",0,0,0,0,0,37
"521","DLIS001","DLIS","1","1","GHFF",6.94203,23.604184,12.8821900551066,19.9161580644709,21.4854104199779,60
"522","DLIS001","DLIS","1","2","GHFF",1.536477,10.254718,4.36132048184048,7.24162028953438,7.80504683761119,72
"523","DLIS001","DLIS","1","3","GHFF",3.787669,22.01194,9.40907353874589,17.4092695332238,22.4689562934973,59
"524","DLIS001","DLIS","1","4","GHFF",0,0.001282,1.03457242569037e-06,0.0480755692517475,0.174320086743088,43
"525","DLIS001","DLIS","1","5","GHFF",0,0,0,0,0,36
"526","DLIS001","DLIS","1","6","GHFF",0,0,0,0,0,57
"527","DLIS001","DLIS","1","7","GHFF",0,0.057049,0.000723075097438181,0.142323177397923,0.34298682601318,29
"528","DLIS001","DLIS","1","8","GHFF",1.665959,14.093026,5.03236493826565,13.0763851693043,20.2595278417182,33
"529","DLIS001","DLIS","1","9","GHFF",3.54473,27.298908,10.1063713036577,18.1174798315104,19.3992872385964,38
"530","DLIS001","DLIS","1","10","GHFF",0.721766,8.904131,3.32260615221868,9.33749474717773,15.7799042476856,47
"531","DLIS002","DLIS","2","1","GHFF",1.665318,4.338929,2.62419454524161,3.79080006877691,3.98079799809135,60
"532","DLIS002","DLIS","2","2","GHFF",3.02552,8.975923,5.23068187116307,6.83096530194621,5.59246188535597,72
"533","DLIS002","DLIS","2","3","GHFF",1.255078,7.754177,3.98603916369597,5.9594386115728,7.02220241777225,59
"534","DLIS002","DLIS","2","4","GHFF",0,0.000641,5.75112469849005e-09,0.0491477831615379,0.176039756631634,43
"535","DLIS002","DLIS","2","5","GHFF",0,0,0,0,0,36
"536","DLIS002","DLIS","2","6","GHFF",0,0,0,0,0,57
"537","DLIS002","DLIS","2","7","GHFF",0,0,0,0,0,29
"538","DLIS002","DLIS","2","8","GHFF",0,0,0,0,0,33
"539","DLIS002","DLIS","2","9","GHFF",0.105124,3.646008,1.20201880522271,2.70822510758698,3.92809981341851,38
"540","DLIS002","DLIS","2","10","GHFF",0,1.883258,0.0194004478835382,2.96812132077145,8.02635407576326,47
"541","DLIS003","DLIS","3","1","GHFF",0.305757,3.718441,1.39963428824054,2.974644277026,3.95061699819214,60
"542","DLIS003","DLIS","3","2","GHFF",1.620448,10.343817,4.91118618421962,7.04156020926949,7.08476460995113,72
"543","DLIS003","DLIS","3","3","GHFF",0.876247,6.770242,2.69227006639726,5.60219054119373,7.69946957408579,59
"544","DLIS003","DLIS","3","4","GHFF",0,0,0,0,0,43
"545","DLIS003","DLIS","3","5","GHFF",0,0,0,0,0,36
"546","DLIS003","DLIS","3","6","GHFF",0,0,0,0,0,57
"547","DLIS003","DLIS","3","7","GHFF",0,0,0,0,0,29
"548","DLIS003","DLIS","3","8","GHFF",0,0,0,0,0,33
"549","DLIS003","DLIS","3","9","GHFF",0.619206,7.856096,3.07215585374327,5.17660703673785,5.95614382435462,38
"550","DLIS003","DLIS","3","10","GHFF",0,0,0,0,0,47
"551","DLIS004","DLIS","4","1","GHFF",1.64737,4.859421,2.98066063456702,3.82778913540017,3.15050670897286,60
"552","DLIS004","DLIS","4","2","GHFF",1.187773,4.805577,2.30344925399753,3.68572621893844,3.8119760629107,72
"553","DLIS004","DLIS","4","3","GHFF",1.863387,7.046513,3.5163682293182,5.29221730470805,5.55285637119924,59
"554","DLIS004","DLIS","4","4","GHFF",0,0,0,0,0,43
"555","DLIS004","DLIS","4","5","GHFF",0,0,0,0,0,36
"556","DLIS004","DLIS","4","6","GHFF",0,0,0,0,0,57
"557","DLIS004","DLIS","4","7","GHFF",0,0,0,0,0,29
"558","DLIS004","DLIS","4","8","GHFF",0,0,0,0,0,33
"559","DLIS004","DLIS","4","9","GHFF",1.426866,9.873323,4.0256455757523,6.59360496828326,6.81549906144827,38
"560","DLIS004","DLIS","4","10","GHFF",0,0,0,0,0,47
"561","DLIS005","DLIS","5","1","GHFF",0.566003,2.938985,1.44116115987137,2.23243337625985,2.5060393726924,60
"562","DLIS005","DLIS","5","2","GHFF",1.220464,5.701695,3.04878522563086,3.83134557031499,3.44054477267018,72
"563","DLIS005","DLIS","5","3","GHFF",1.116622,6.22411,3.08549322578446,4.80750184675679,5.37847024650172,59
"564","DLIS005","DLIS","5","4","GHFF",0,0,0,0,0,43
"565","DLIS005","DLIS","5","5","GHFF",0,0,0,0,0,36
"566","DLIS005","DLIS","5","6","GHFF",0,0,0,0,0,57
"567","DLIS005","DLIS","5","7","GHFF",0,0,0,0,0,29
"568","DLIS005","DLIS","5","8","GHFF",0,0,0,0,0,33
"569","DLIS005","DLIS","5","9","GHFF",1.176235,7.814431,3.48407341997401,5.6538724236187,6.21652151669137,38
"570","DLIS005","DLIS","5","10","GHFF",0,0,0,0,0,47
"571","DLIS006","DLIS","6","1","GHFF",0.773687,3.124234,1.62882774317573,3.28766117628395,4.60105609648039,60
"572","DLIS006","DLIS","6","2","GHFF",1.286487,4.870318,2.58659404249876,3.64810360082055,3.60799496288288,72
"573","DLIS006","DLIS","6","3","GHFF",0.96791,4.554946,2.36744572393555,4.1685509077506,5.51994391792762,59
"574","DLIS006","DLIS","6","4","GHFF",0,0,0,0,0,43
"575","DLIS006","DLIS","6","5","GHFF",0,0,0,0,0,36
"576","DLIS006","DLIS","6","6","GHFF",0,0,0,0,0,57
"577","DLIS006","DLIS","6","7","GHFF",0,0,0,0,0,29
"578","DLIS006","DLIS","6","8","GHFF",0,0,0,0,0,33
"579","DLIS006","DLIS","6","9","GHFF",1.226874,10.718161,4.74130465911887,7.179952802013,7.64601236896914,38
"580","DLIS006","DLIS","6","10","GHFF",0,0,0,0,0,47
"581","DLIS007","DLIS","7","1","GHFF",0.869196,3.59601,1.72901257762835,3.20895476475295,4.13332751915274,60
"582","DLIS007","DLIS","7","2","GHFF",0.887785,4.960699,2.04042614683919,3.61950541775074,3.91670121794976,72
"583","DLIS007","DLIS","7","3","GHFF",0.465366,3.810104,1.40577605953267,3.39043032021309,5.58096438904722,59
"584","DLIS007","DLIS","7","4","GHFF",0,0,0,0,0,43
"585","DLIS007","DLIS","7","5","GHFF",0,0,0,0,0,36
"586","DLIS007","DLIS","7","6","GHFF",0,0,0,0,0,57
"587","DLIS007","DLIS","7","7","GHFF",0,0,0,0,0,29
"588","DLIS007","DLIS","7","8","GHFF",0,0,0,0,0,33
"589","DLIS007","DLIS","7","9","GHFF",1.356356,7.200994,3.51996489764524,5.12088691195159,5.0868274558685,38
"590","DLIS007","DLIS","7","10","GHFF",0,0,0,0,0,47
"591","DLIS008","DLIS","8","1","GHFF",2.029406,6.654862,3.62797384784664,5.12286099433797,4.39918641945399,60
"592","DLIS008","DLIS","8","2","GHFF",0.001923,0.892913,0.131025656075422,0.660372571043078,1.02291141402132,72
"593","DLIS008","DLIS","8","3","GHFF",1.398662,4.674172,2.67984377636563,3.33389036516215,2.69138141220769,59
"594","DLIS008","DLIS","8","4","GHFF",0,0,0,0,0,43
"595","DLIS008","DLIS","8","5","GHFF",0,0,0,0,0,36
"596","DLIS008","DLIS","8","6","GHFF",0,0,0,0,0,57
"597","DLIS008","DLIS","8","7","GHFF",0,0,0,0,0,29
"598","DLIS008","DLIS","8","8","GHFF",0,0,0,0,0,33
"599","DLIS008","DLIS","8","9","GHFF",0.758944,5.843997,2.08459598617873,4.47785062783586,5.95615844063433,38
"600","DLIS008","DLIS","8","10","GHFF",0,0,0,0,0,47
"601","DLIS009","DLIS","9","1","GHFF",0.444213,3.349866,1.63720784566303,2.39141355938228,2.77724886760484,60
"602","DLIS009","DLIS","9","2","GHFF",0,0.023076,2.06318681545966e-08,0.284056485217912,0.966936626676305,72
"603","DLIS009","DLIS","9","3","GHFF",0.640359,3.633829,1.80110446392632,2.53760188451406,2.67461804216864,59
"604","DLIS009","DLIS","9","4","GHFF",0,0,0,0,0,43
"605","DLIS009","DLIS","9","5","GHFF",0,0,0,0,0,36
"606","DLIS009","DLIS","9","6","GHFF",0,0,0,0,0,57
"607","DLIS009","DLIS","9","7","GHFF",0,0,0,0,0,29
"608","DLIS009","DLIS","9","8","GHFF",0,0,0,0,0,33
"609","DLIS009","DLIS","9","9","GHFF",0.655102,6.620248,2.47964695079489,4.21329258410809,4.5010305443555,38
"610","DLIS009","DLIS","9","10","GHFF",0,0,0,0,0,47
"611","DLIS010","DLIS","10","1","GHFF",0,2.971035,0.523231309068043,2.14978856711418,3.53584012232656,60
"612","DLIS010","DLIS","10","2","GHFF",0,0,0,0,0,72
"613","DLIS010","DLIS","10","3","GHFF",1.123673,4.363928,2.3690805946028,3.2632541198894,3.06395246225415,59
"614","DLIS010","DLIS","10","4","GHFF",0,0,0,0,0,43
"615","DLIS010","DLIS","10","5","GHFF",0,0,0,0,0,36
"616","DLIS010","DLIS","10","6","GHFF",0,0,0,0,0,57
"617","DLIS010","DLIS","10","7","GHFF",0,0,0,0,0,29
"618","DLIS010","DLIS","10","8","GHFF",0,0,0,0,0,33
"619","DLIS010","DLIS","10","9","GHFF",0,0,0,0,0,38
"620","DLIS010","DLIS","10","10","GHFF",0,0,0,0,0,47
"621","DLIS011","DLIS","11","1","GHFF",0,1.024318,0.032338183811603,0.80945071104243,1.56400443351381,60
"622","DLIS011","DLIS","11","2","GHFF",0,0,0,0,0,72
"623","DLIS011","DLIS","11","3","GHFF",0.336525,1.730059,1.01377769383594,1.16088295005822,0.967775568729043,59
"624","DLIS011","DLIS","11","4","GHFF",0,0,0,0,0,43
"625","DLIS011","DLIS","11","5","GHFF",0,0,0,0,0,36
"626","DLIS011","DLIS","11","6","GHFF",0,0,0,0,0,57
"627","DLIS011","DLIS","11","7","GHFF",0,0,0,0,0,29
"628","DLIS011","DLIS","11","8","GHFF",0,0,0,0,0,33
"629","DLIS011","DLIS","11","9","GHFF",0,0,0,0,0,38
"630","DLIS011","DLIS","11","10","GHFF",0,0,0,0,0,47
"631","DLIS012","DLIS","12","1","GHFF",0,1.039061,0.00682460958815698,0.842345964327748,1.62940904638578,60
"632","DLIS012","DLIS","12","2","GHFF",0,0,0,0,0,72
"633","DLIS012","DLIS","12","3","GHFF",0.360242,2.419134,1.23273755247656,1.51267706200743,1.29269295348382,59
"634","DLIS012","DLIS","12","4","GHFF",0,0,0,0,0,43
"635","DLIS012","DLIS","12","5","GHFF",0,0,0,0,0,36
"636","DLIS012","DLIS","12","6","GHFF",0,0,0,0,0,57
"637","DLIS012","DLIS","12","7","GHFF",0,0,0,0,0,29
"638","DLIS012","DLIS","12","8","GHFF",0,0,0,0,0,33
