"","site.code","session","site.accession","tree.accession","id","crowngroup","subplot","rep","species","count","max","min","height.diff","value_dirichlet","vert.density"
"2055","DTOW","5","DTOW005","DTOW02033",10407,"2","2","DTOW005-2","GHFF",12,17.3,13.2,4.1,17.786427667931,0.164554081512937
"2056","DTOW","5","DTOW005","DTOW03038",10412,"2","3","DTOW005-3","GHFF",8,21,17.7,3.3,20.96853055899,0.115613367251577
"2057","DTOW","5","DTOW005","DTOW03049",10423,"2","3","DTOW005-3","GHFF",4,15.2,13,2.2,69.944858908588,0.025994502620386
"2058","DTOW","6","DTOW006","DTOW02024",12920,"3","2","DTOW006-2","GHFF",4,17.5,11.2,6.3,32.722564788918,0.0194031439471902
"2059","DTOW","6","DTOW006","DTOW02027",12923,"3","2","DTOW006-2","GHFF",3,11.8,11.2,0.600000000000001,5.8232,0.858634427806015
"2060","DTOW","6","DTOW006","DTOW02028",12924,"1","2","DTOW006-2","GHFF",2,14.7,14,0.699999999999999,199,0.0143575017946877
"2061","DTOW","6","DTOW006","DTOW02029",12925,"1","2","DTOW006-2","GHFF",7,18.1,11.1,7,199,0.0050251256281407
"2062","DTOW","6","DTOW006","DTOW02033",12929,"2","2","DTOW006-2","GHFF",3,10.6,10.5,0.0999999999999996,17.786427667931,1.68667933550761
"2063","DTOW","6","DTOW006","DTOW02034",12930,"2","2","DTOW006-2","GHFF",1,11,11,0,70.659044603086,NA
"2064","DTOW","6","DTOW006","DTOW03038",12934,"2","3","DTOW006-3","GHFF",14,18.7,13.3,5.4,20.96853055899,0.123642073310714
"2065","DTOW","6","DTOW006","DTOW03049",12945,"2","3","DTOW006-3","GHFF",8,16.5,13,3.5,69.944858908588,0.0326788032941995
"2066","DTOW","6","DTOW006","DTOW04059",12955,"2","4","DTOW006-4","GHFF",3,12.5,10.1,2.4,15.170543252453,0.0823965219437927
"2067","DTOW","6","DTOW006","DTOW04063",12959,"2","4","DTOW006-4","GHFF",8,14.7,12.2,2.5,14.7703897233735,0.216649665982485
"2068","DTOW","6","DTOW006","DTOW04068",12964,"2","4","DTOW006-4","GHFF",6,13.2,9.7,3.5,60.8076794781935,0.0281919278781306
"2069","DTOW","7","DTOW007","DTOW02024",15442,"3","2","DTOW007-2","GHFF",9,11.5,8.9,2.6,32.722564788918,0.105784448250547
"2070","DTOW","7","DTOW007","DTOW02027",15445,"3","2","DTOW007-2","GHFF",3,11.8,10.3,1.5,5.8232,0.343453771122407
"2071","DTOW","7","DTOW007","DTOW02028",15446,"1","2","DTOW007-2","GHFF",5,10.1,8.5,1.6,199,0.0157035175879397
"2072","DTOW","7","DTOW007","DTOW02029",15447,"1","2","DTOW007-2","GHFF",40,16,10.4,5.6,199,0.0358937544867193
"2073","DTOW","7","DTOW007","DTOW02033",15451,"2","2","DTOW007-2","GHFF",25,11.5,9.8,1.7,17.786427667931,0.826803595837063
"2074","DTOW","7","DTOW007","DTOW02034",15452,"2","2","DTOW007-2","GHFF",5,16.4,13.9,2.5,70.659044603086,0.0283049397459961
"2075","DTOW","7","DTOW007","DTOW03049",15467,"2","3","DTOW007-3","GHFF",7,17.3,13.3,4,69.944858908588,0.0250197087721215
"2076","DTOW","7","DTOW007","DTOW04059",15477,"2","4","DTOW007-4","GHFF",8,13.1,11,2.1,15.170543252453,0.251113209733464
"2077","DTOW","7","DTOW007","DTOW04063",15481,"2","4","DTOW007-4","GHFF",9,14.8,11.6,3.2,14.7703897233735,0.190414745492419
"2078","DTOW","7","DTOW007","DTOW04064",15482,"2","4","DTOW007-4","GHFF",5,13.7,10.6,3.1,11.4122711891545,0.141330607998455
"2079","DTOW","8","DTOW008","DTOW02029",17969,"1","2","DTOW008-2","GHFF",4,20.5,17.2,3.3,199,0.00609106136744328
"2080","DTOW","8","DTOW008","DTOW02034",17974,"2","2","DTOW008-2","GHFF",18,15,13.2,1.8,70.659044603086,0.14152469872998
"2081","DTOW","8","DTOW008","DTOW03042",17982,"1","3","DTOW008-3","GHFF",34,21.7,17.3,4.4,199,0.0388305162174509
"2082","DTOW","8","DTOW008","DTOW03049",17989,"2","3","DTOW008-3","GHFF",3,16.9,16,0.899999999999999,69.944858908588,0.0476565881373744
"2083","DTOW","8","DTOW008","DTOW04059",17999,"2","4","DTOW008-4","GHFF",5,17,15.9,1.1,15.170543252453,0.299623716159246
"2084","DTOW","8","DTOW008","DTOW04063",18003,"2","4","DTOW008-4","GHFF",4,14.8,14,0.800000000000001,14.7703897233735,0.338515103097633
"2085","DTOW","8","DTOW008","DTOW04068",18008,"2","4","DTOW008-4","GHFF",2,13.8,13.5,0.300000000000001,60.8076794781935,0.109635275081619
"2086","DTOW","9","DTOW009","DTOW01009",20471,"3","1","DTOW009-1","GHFF",2,16.2,15.7,0.5,8.4730183527985,0.472086785776743
"2087","DTOW","9","DTOW009","DTOW01011",20473,"2","1","DTOW009-1","GHFF",8,8.4,7.5,0.9,7.4727805505585,1.18950219784315
"2088","DTOW","9","DTOW009","DTOW02028",20490,"1","2","DTOW009-2","GHFF",5,23.2,20.7,2.5,199,0.0100502512562814
"2089","DTOW","9","DTOW009","DTOW02029",20491,"1","2","DTOW009-2","GHFF",8,19.8,18.3,1.5,199,0.0268006700167504
"2090","DTOW","9","DTOW009","DTOW02034",20496,"2","2","DTOW009-2","GHFF",6,16.1,15.5,0.600000000000001,70.659044603086,0.14152469872998
"2091","DTOW","9","DTOW009","DTOW03049",20511,"2","3","DTOW009-3","GHFF",2,16.4,16.3,0.0999999999999979,69.944858908588,0.285939528824252
"2092","DTOW","9","DTOW009","DTOW04063",20525,"2","4","DTOW009-4","GHFF",3,14.2,14,0.199999999999999,14.7703897233735,1.0155453092929
"2093","DTOW","9","DTOW009","DTOW04068",20530,"2","4","DTOW009-4","GHFF",4,14.2,14.2,0,60.8076794781935,NA
"2094","DTOW","10","DTOW010","DTOW01011",22995,"2","1","DTOW010-1","GHFF",2,8.2,8,0.199999999999999,7.4727805505585,1.33818997257355
"2095","DTOW","10","DTOW010","DTOW01012",22996,"1","1","DTOW010-1","GHFF",3,14.1,13.7,0.4,199,0.0376884422110552
"2096","DTOW","10","DTOW010","DTOW01016",23000,"2","1","DTOW010-1","GHFF",10,15.4,13.1,2.3,27.2880980651805,0.159330491871265
"2097","DTOW","10","DTOW010","DTOW02028",23012,"1","2","DTOW010-2","GHFF",6,19.8,14.6,5.2,199,0.00579822187862389
"2098","DTOW","10","DTOW010","DTOW02029",23013,"1","2","DTOW010-2","GHFF",13,18.5,13.2,5.3,199,0.0123257798426093
"2099","DTOW","10","DTOW010","DTOW02033",23017,"2","2","DTOW010-2","GHFF",26,19.2,14.4,4.8,17.786427667931,0.304539324466652
"2100","DTOW","10","DTOW010","DTOW02034",23018,"2","2","DTOW010-2","GHFF",25,15.7,12.3,3.4,70.659044603086,0.104062278477927
"2101","DTOW","10","DTOW010","DTOW03038",23022,"2","3","DTOW010-3","GHFF",10,13.4,12.2,1.2,20.96853055899,0.397420949927295
"2102","DTOW","10","DTOW010","DTOW03049",23033,"2","3","DTOW010-3","GHFF",7,16,15.1,0.9,69.944858908588,0.111198705653873
"2103","DTOW","11","DTOW011","DTOW01016",25522,"2","1","DTOW011-1","GHFF",6,15,14.3,0.699999999999999,27.2880980651805,0.31410868397478
"2104","DTOW","11","DTOW011","DTOW02024",25530,"3","2","DTOW011-2","GHFF",5,11.7,10.9,0.799999999999999,32.722564788918,0.190999698230154
"2105","DTOW","11","DTOW011","DTOW02028",25534,"1","2","DTOW011-2","GHFF",33,23.9,19.1,4.8,199,0.0345477386934674
"2106","DTOW","11","DTOW011","DTOW02029",25535,"1","2","DTOW011-2","GHFF",28,20.4,17.2,3.2,199,0.0439698492462312
"2107","DTOW","11","DTOW011","DTOW02033",25539,"2","2","DTOW011-2","GHFF",26,20.2,17.1,3.1,17.786427667931,0.471544760464493
"2108","DTOW","11","DTOW011","DTOW02034",25540,"2","2","DTOW011-2","GHFF",30,16.2,14.1,2.1,70.659044603086,0.202178141042829
"2109","DTOW","11","DTOW011","DTOW03042",25548,"1","3","DTOW011-3","GHFF",27,22.8,18.3,4.5,199,0.0301507537688442
"2110","DTOW","11","DTOW011","DTOW03044",25550,"1","3","DTOW011-3","GHFF",20,23,19.2,3.8,199,0.0264480296217932
"2111","DTOW","11","DTOW011","DTOW03049",25555,"2","3","DTOW011-3","GHFF",10,16.7,15.4,1.3,69.944858908588,0.109976741855479
"2112","DTOW","11","DTOW011","DTOW04059",25565,"2","4","DTOW011-4","GHFF",5,16.8,16.1,0.699999999999999,15.170543252453,0.470837268250245
"2113","DTOW","12","DTOW012","DTOW01008",28036,"3","1","DTOW012-1","GHFF",8,12.8,11.6,1.2,5.8232,1.14484590374136
"2114","DTOW","12","DTOW012","DTOW01009",28037,"3","1","DTOW012-1","GHFF",5,17,16.2,0.800000000000001,8.4730183527985,0.737635602776161
"2115","DTOW","12","DTOW012","DTOW02028",28056,"1","2","DTOW012-2","GHFF",28,24.2,18.8,5.4,199,0.0260562069607296
"2116","DTOW","12","DTOW012","DTOW02029",28057,"1","2","DTOW012-2","GHFF",35,21.1,17.5,3.6,199,0.0488553880513679
"2117","DTOW","12","DTOW012","DTOW02033",28061,"2","2","DTOW012-2","GHFF",22,20.8,17.4,3.4,17.786427667931,0.363793582168307
"2118","DTOW","12","DTOW012","DTOW02034",28062,"2","2","DTOW012-2","GHFF",20,16.9,14.6,2.3,70.659044603086,0.123064955417374
"2119","DTOW","12","DTOW012","DTOW03040",28068,"2","3","DTOW012-3","GHFF",4,13.7,13.1,0.6,80.711172905614,0.0825990557027695
"2120","DTOW","12","DTOW012","DTOW03042",28070,"1","3","DTOW012-3","GHFF",25,21.9,20.4,1.5,199,0.0837520938023451
"2121","DTOW","12","DTOW012","DTOW03044",28072,"1","3","DTOW012-3","GHFF",13,22.7,19,3.7,199,0.0176558468015754
"2122","DTOW","12","DTOW012","DTOW03049",28077,"2","3","DTOW012-3","GHFF",12,16.5,15.2,1.3,69.944858908588,0.131972090226575
"2123","DTOW","12","DTOW012","DTOW04059",28087,"2","4","DTOW012-4","GHFF",9,16.5,15.7,0.800000000000001,15.170543252453,0.741568697494134
"2124","DTOW","13","DTOW013","DTOW01011",30561,"2","1","DTOW013-1","GHFF",7,12.7,10.6,2.1,7.4727805505585,0.446063324191182
"2125","DTOW","13","DTOW013","DTOW01012",30562,"1","1","DTOW013-1","GHFF",9,16.9,15.4,1.5,199,0.0301507537688443
"2126","DTOW","13","DTOW013","DTOW01016",30566,"2","1","DTOW013-1","GHFF",7,14.1,12.3,1.8,27.2880980651805,0.142512273284854
"2127","DTOW","13","DTOW013","DTOW01021",30571,"1","1","DTOW013-1","GHFF",14,13.8,11.4,2.4,199,0.0293132328308208
"2128","DTOW","13","DTOW013","DTOW02028",30578,"1","2","DTOW013-2","GHFF",10,19.4,17.6,1.8,199,0.0279173646007817
"2129","DTOW","13","DTOW013","DTOW02029",30579,"1","2","DTOW013-2","GHFF",9,19.4,17,2.4,199,0.0188442211055276
"2130","DTOW","13","DTOW013","DTOW02033",30583,"2","2","DTOW013-2","GHFF",10,18.9,15.6,3.3,17.786427667931,0.170371650051274
"2131","DTOW","13","DTOW013","DTOW02034",30584,"2","2","DTOW013-2","GHFF",10,17.2,15,2.2,70.659044603086,0.0643294085136275
"2132","DTOW","13","DTOW013","DTOW03038",30588,"2","3","DTOW013-3","GHFF",7,13,12.2,0.800000000000001,20.96853055899,0.41729199742366
"2133","DTOW","13","DTOW013","DTOW03040",30590,"2","3","DTOW013-3","GHFF",9,14.1,13.4,0.699999999999999,80.711172905614,0.159298178855341
"2134","DTOW","13","DTOW013","DTOW03042",30592,"1","3","DTOW013-3","GHFF",14,18.9,17,1.9,199,0.0370272414705105
"2135","DTOW","13","DTOW013","DTOW03044",30594,"1","3","DTOW013-3","GHFF",18,20.7,18.4,2.3,199,0.0393270701332751
"2136","DTOW","13","DTOW013","DTOW03049",30599,"2","3","DTOW013-3","GHFF",10,17.1,15,2.1,69.944858908588,0.0680808401962489
"2137","DRED","2","DRED002","DRED01006",2528,"2","1","DRED002-1","LRFF",6,10.1,8.8,1.3,95.17308,0.0484946438150853
"2138","DRED","3","DRED003","DRED02041",5085,"1","2","DRED003-2","LRFF",5,10.5,8.2,2.3,199,0.010924186148132
"2139","DRED","4","DRED004","DRED01007",7573,"1","1","DRED004-1","LRFF",10,14.3,11.2,3.1,199,0.0162100826714216
"2140","DRED","4","DRED004","DRED02020",7586,"1","2","DRED004-2","LRFF",17,11.3,10.4,0.9,199,0.0949190396426577
"2141","DRED","4","DRED004","DRED02041",7607,"1","2","DRED004-2","LRFF",5,11.5,8.5,3,199,0.00837520938023451
"2142","DRED","4","DRED004","DRED02043",7609,"2","2","DRED004-2","LRFF",14,8.6,7,1.6,30.961075929075,0.282612917588663
"2143","DRED","4","DRED004","DRED10247",7812,"1","10","DRED004-10","LRFF",10,10.1,8.5,1.6,199,0.0314070351758794
"2144","DRED","5","DRED005","DRED10246",10333,"2","10","DRED005-10","LRFF",1,9.1,9.1,0,19.847742626835,NA
"2145","DRED","5","DRED005","DRED10247",10334,"1","10","DRED005-10","LRFF",8,9.1,7.8,1.3,199,0.0309238500193274
"2146","DRED","6","DRED006","DRED02022",12632,"3","2","DRED006-2","LRFF",1,7.3,7.3,0,29.752011404073,NA
"2147","DRED","6","DRED006","DRED02026",12636,"2","2","DRED006-2","LRFF",73,11.9,4.7,7.2,27.6122460405595,0.367188126384066
"2148","DRED","6","DRED006","DRED02032",12642,"3","2","DRED006-2","LRFF",4,6.1,5.7,0.399999999999999,5.8232,1.71726885561204
"2149","DRED","6","DRED006","DRED02041",12651,"1","2","DRED006-2","LRFF",164,11.4,5.5,5.9,199,0.139681458138148
"2150","DRED","6","DRED006","DRED02043",12653,"2","2","DRED006-2","LRFF",89,9.3,5.8,3.5,30.961075929075,0.821307744176032
"2151","DRED","6","DRED006","DRED05161",12770,"2","5","DRED006-5","LRFF",2,8.9,7.2,1.7,9.03683976937101,0.130186062634723
"2152","DRED","7","DRED007","DRED01001",15133,"3","1","DRED007-1","LRFF",9,7.7,5.2,2.5,5.8232,0.618216788020332
"2153","DRED","7","DRED007","DRED01007",15139,"1","1","DRED007-1","LRFF",46,8.6,6.1,2.5,199,0.0924623115577889
"2154","DRED","7","DRED007","DRED02020",15152,"1","2","DRED007-2","LRFF",54,13.6,9.6,4,199,0.0678391959798995
"2155","DRED","7","DRED007","DRED02022",15154,"3","2","DRED007-2","LRFF",12,7.2,5.7,1.5,29.752011404073,0.268889383354593
"2156","DRED","7","DRED007","DRED02026",15158,"2","2","DRED007-2","LRFF",174,2.4,2,0.4,27.6122460405595,15.7538796141766
"2157","DRED","7","DRED007","DRED02032",15164,"3","2","DRED007-2","LRFF",9,6.6,4.8,1.8,5.8232,0.858634427806017
"2158","DRED","7","DRED007","DRED02041",15173,"1","2","DRED007-2","LRFF",700,12.3,5.8,6.5,199,0.54116737533823
"2159","DRED","7","DRED007","DRED02043",15175,"2","2","DRED007-2","LRFF",147,9.8,5.7,4.1,30.961075929075,1.15802366231452
"2160","DRED","7","DRED007","DRED03063",15195,"2","3","DRED007-3","LRFF",19,9.7,7.3,2.4,18.05142344482,0.438561905706025
"2161","DRED","7","DRED007","DRED03095",15226,"1","3","DRED007-3","LRFF",42,7.5,4.7,2.8,199,0.0753768844221106
"2162","DRED","7","DRED007","DRED03097",15228,"2","3","DRED007-3","LRFF",2,7.4,5.4,2,5.1215092687395,0.195254942933281
"2163","DRED","7","DRED007","DRED03099",15230,"2","3","DRED007-3","LRFF",160,9.5,4.2,5.3,11.5941605323835,2.60378309934242
"2164","DRED","7","DRED007","DRED03100",15231,"3","3","DRED007-3","LRFF",18,5.2,3.9,1.3,5.8232,2.37775687700128
"2165","DRED","8","DRED008","DRED01001",17655,"3","1","DRED008-1","LRFF",3,7,6.8,0.2,5.8232,2.57590328341805
"2166","DRED","8","DRED008","DRED01009",17663,"2","1","DRED008-1","LRFF",26,11.1,7.9,3.2,5.93034075828,1.37007304152899
"2167","DRED","8","DRED008","DRED02022",17676,"3","2","DRED008-2","LRFF",19,7.9,7.1,0.800000000000001,29.752011404073,0.798265356833947
"2168","DRED","8","DRED008","DRED02026",17680,"2","2","DRED008-2","LRFF",9,8.6,7.4,1.2,27.6122460405595,0.271618614037528
"2169","DRED","8","DRED008","DRED02041",17695,"1","2","DRED008-2","LRFF",461,17.9,9.8,8.1,199,0.285997890688008
"2170","DRED","8","DRED008","DRED02043",17697,"2","2","DRED008-2","LRFF",47,13.4,7,6.4,30.961075929075,0.23719298440477
"2171","DRED","8","DRED008","DRED03095",17748,"1","3","DRED008-3","LRFF",17,18.4,16,2.4,199,0.0355946398659967
"2172","DRED","8","DRED008","DRED03097",17750,"2","3","DRED008-3","LRFF",21,12.5,10.3,2.2,5.1215092687395,1.86379718254495
"2173","DRED","8","DRED008","DRED08214",17867,"3","8","DRED008-8","LRFF",11,8.9,7.8,1.1,5.8232,1.71726885561203
"2174","DRED","8","DRED008","DRED08228",17881,"2","8","DRED008-8","LRFF",44,11.5,9.1,2.4,8.1937455659175,2.23747896317311
"2175","DRED","8","DRED008","DRED10246",17899,"2","10","DRED008-10","LRFF",98,14.6,9,5.6,19.847742626835,0.881712360394035
"2176","DRED","8","DRED008","DRED10247",17900,"1","10","DRED008-10","LRFF",74,15,7.1,7.9,199,0.0470707970230901
"2177","DRED","8","DRED008","DRED10263",17916,"2","10","DRED008-10","LRFF",19,12.6,8.1,4.5,52.7163045636675,0.0800932891098784
"2178","DRED","8","DRED008","DRED10274",17927,"1","10","DRED008-10","LRFF",65,14.8,9.2,5.6,199,0.0583273510409189
"2179","DRED","9","DRED009","DRED01001",20177,"3","1","DRED009-1","LRFF",3,7,6.8,0.2,5.8232,2.57590328341805
"2180","DRED","9","DRED009","DRED01007",20183,"1","1","DRED009-1","LRFF",25,15.3,12.4,2.9,199,0.0433200485184543
"2181","DRED","9","DRED009","DRED01009",20185,"2","1","DRED009-1","LRFF",11,13.9,12.2,1.7,5.93034075828,1.09109889280136
"2182","DRED","9","DRED009","DRED01010",20186,"2","1","DRED009-1","LRFF",10,11,9.8,1.2,98.60193449172,0.0845149070988371
"2183","DRED","9","DRED009","DRED02020",20196,"1","2","DRED009-2","LRFF",27,13.5,10.3,3.2,199,0.0423994974874372
"2184","DRED","9","DRED009","DRED02022",20198,"3","2","DRED009-2","LRFF",4,7.7,7.4,0.3,29.752011404073,0.448148972257655
"2185","DRED","9","DRED009","DRED02026",20202,"2","2","DRED009-2","LRFF",5,9.8,9.4,0.4,27.6122460405595,0.452697690062547
"2186","DRED","9","DRED009","DRED02041",20217,"1","2","DRED009-2","LRFF",62,12.5,9.2,3.3,199,0.0944114511953708
"2187","DRED","9","DRED009","DRED02043",20219,"2","2","DRED009-2","LRFF",18,12.4,12.1,0.300000000000001,30.961075929075,1.9379171491794
"2188","DRED","9","DRED009","DRED03099",20274,"2","3","DRED009-3","LRFF",16,13.9,11.4,2.5,11.5941605323835,0.552002017060592
"2189","DRED","9","DRED009","DRED08223",20398,"1","8","DRED009-8","LRFF",3,10.2,10,0.199999999999999,199,0.0753768844221108
"2190","DRED","10","DRED010","DRED02041",22739,"1","2","DRED010-2","LRFF",26,13.2,9.2,4,199,0.0326633165829146
"2191","DRED","10","DRED010","DRED02043",22741,"2","2","DRED010-2","LRFF",21,11.8,8.4,3.4,30.961075929075,0.199491471239056
"2192","DSUN","4","DSUN004","DSUN02024",7994,"2","2","DSUN004-2","LRFF",9,10.4,8.7,1.7,9.469100375,0.55909404667799
"2193","DSUN","4","DSUN004","DSUN02038",8008,"2","2","DSUN004-2","LRFF",10,14,11.9,2.1,14.243480802598,0.334321703233959
"2194","DSUN","4","DSUN004","DSUN02045",8015,"2","2","DSUN004-2","LRFF",18,14.4,12.1,2.3,25.156320337628,0.311098238990689
"2195","DSUN","4","DSUN004","DSUN02046",8016,"3","2","DSUN004-2","LRFF",5,10.1,9,1.1,5.8232,0.780576752550925
"2196","DSUN","4","DSUN004","DSUN06111",8081,"2","6","DSUN004-6","LRFF",13,12.1,9.7,2.4,23.0548856212415,0.234946585971177
"2197","DSUN","4","DSUN004","DSUN06115",8085,"2","6","DSUN004-6","LRFF",6,11.2,10.1,1.1,53.5537537928,0.101851785696464
"2198","DSUN","4","DSUN004","DSUN06119",8089,"2","6","DSUN004-6","LRFF",10,12.9,10.8,2.1,41.752983238936,0.11404944970409
"2199","DSUN","4","DSUN004","DSUN06124",8094,"2","6","DSUN004-6","LRFF",7,14,12.4,1.6,12.932219644429,0.338302327078452
"2200","DSUN","4","DSUN004","DSUN09182",8152,"2","9","DSUN004-9","LRFF",12,13.4,9.8,3.6,16.275,0.204813108038915
"2201","DSUN","4","DSUN004","DSUN09183",8153,"2","9","DSUN004-9","LRFF",11,17.8,8.9,8.9,14.499041698506,0.0852439134861671
"2202","DSUN","4","DSUN004","DSUN09188",8158,"2","9","DSUN004-9","LRFF",2,10.9,10.3,0.6,27.4306639350275,0.121518507216183
"2203","DSUN","4","DSUN004","DSUN09189",8159,"2","9","DSUN004-9","LRFF",13,15.8,13.1,2.7,17.84404977125,0.269827470587554
"2204","DSUN","4","DSUN004","DSUN09194",8164,"2","9","DSUN004-9","LRFF",4,11.4,11.1,0.300000000000001,78.639677184603,0.169549695658515
"2205","DSUN","4","DSUN004","DSUN10211",8181,"3","10","DSUN004-10","LRFF",4,9.3,8.9,0.4,5.8232,1.71726885561203
"2206","DSUN","5","DSUN005","DSUN10216",10707,"2","10","DSUN005-10","LRFF",7,13.6,10.4,3.2,25.2760453526735,0.0865443929015828
"2207","DSUN","5","DSUN005","DSUN10217",10708,"2","10","DSUN005-10","LRFF",9,14.6,11.1,3.5,27.919418029683,0.0921017969892751
"2208","DSUN","5","DSUN005","DSUN10219",10710,"2","10","DSUN005-10","LRFF",7,10.8,9,1.8,22.7067026217485,0.171266121447511
"2209","DSUN","5","DSUN005","DSUN10227",10718,"2","10","DSUN005-10","LRFF",14,19.6,12.6,7,37.788559900946,0.0529260708860708
"2210","DSUN","7","DSUN007","DSUN01015",15551,"3","1","DSUN007-1","LRFF",10,9.9,7.4,2.5,5.8232,0.686907542244814
"2211","DSUN","7","DSUN007","DSUN10216",15751,"2","10","DSUN007-10","LRFF",86,14.5,10.4,4.1,25.2760453526735,0.829861216951762
"2212","DTOW","8","DTOW008","DTOW02028",17968,"1","2","DTOW008-2","LRFF",9,14.3,13.6,0.700000000000001,199,0.0646087580760947
"2213","DTOW","8","DTOW008","DTOW02029",17969,"1","2","DTOW008-2","LRFF",16,13,11.4,1.6,199,0.050251256281407
"2214","DTOW","8","DTOW008","DTOW02033",17973,"2","2","DTOW008-2","LRFF",26,16.4,13.1,3.3,17.786427667931,0.442966290133311
"2215","DAVO","1","DAVO001","DAVO01019",649,"2","1","DAVO001-1","all",39,20,12,8,6.2390667029915,0.781366866563959
"2216","DAVO","1","DAVO001","DAVO03066",696,"2","3","DAVO001-3","all",11,15.1,13.1,2,23.102707168684,0.23806733816266
"2217","DAVO","1","DAVO001","DAVO03076",706,"2","3","DAVO001-3","all",36,15,13.2,1.8,46.237595248209,0.432548446618765
"2218","DAVO","2","DAVO002","DAVO01019",3171,"2","1","DAVO002-1","all",85,19,13,6,6.2390667029915,2.27063875753629
"2219","DAVO","2","DAVO002","DAVO01021",3173,"2","1","DAVO002-1","all",43,15.9,11.9,4,4.98734787276,2.15545421620067
"2220","DAVO","2","DAVO002","DAVO01022",3174,"2","1","DAVO002-1","all",61,14,9.5,4.5,3.7962820811405,3.57074507790083
"2221","DAVO","2","DAVO002","DAVO01023",3175,"2","1","DAVO002-1","all",33,15.7,10.3,5.4,10.661799672637,0.573178196809961
"2222","DAVO","2","DAVO002","DAVO01024",3176,"2","1","DAVO002-1","all",28,14.2,9.4,4.8,24.160113413299,0.24144478271043
"2223","DAVO","2","DAVO002","DAVO01031",3183,"2","1","DAVO002-1","all",44,13.9,11.4,2.5,7.126735199733,2.46957400643416
"2224","DAVO","2","DAVO002","DAVO01032",3184,"2","1","DAVO002-1","all",18,16.5,10.8,5.7,9.07007270422,0.348166419368705
"2225","DAVO","2","DAVO002","DAVO01043",3195,"2","1","DAVO002-1","all",83,22.2,13.5,8.7,51.287427625488,0.186014981190367
"2226","DAVO","3","DAVO003","DAVO01009",5683,"3","1","DAVO003-1","all",4,10.3,9.1,1.2,5.8232,0.572422951870678
"2227","DAVO","3","DAVO003","DAVO01019",5693,"2","1","DAVO003-1","all",17,12.4,9.9,2.5,6.2390667029915,1.08990660361742
"2228","DAVO","3","DAVO003","DAVO01023",5697,"2","1","DAVO003-1","all",24,11.6,8.2,3.4,10.661799672637,0.662066794176212
"2229","DAVO","3","DAVO003","DAVO01031",5705,"2","1","DAVO003-1","all",13,10.7,8.6,2.1,7.126735199733,0.868627220877817
"2230","DAVO","3","DAVO003","DAVO01041",5715,"1","1","DAVO003-1","all",28,16.6,11,5.6,199,0.0251256281407035
"2231","DAVO","4","DAVO004","DAVO01009",8205,"3","1","DAVO004-1","all",29,10.7,8.9,1.8,5.8232,2.76671093404161
"2232","DAVO","4","DAVO004","DAVO01019",8215,"2","1","DAVO004-1","all",20,11.9,9.1,2.8,6.2390667029915,1.14485987774939
"2233","DAVO","4","DAVO004","DAVO01023",8219,"2","1","DAVO004-1","all",19,12,8,4,10.661799672637,0.445515780247743
"2234","DAVO","4","DAVO004","DAVO01031",8227,"2","1","DAVO004-1","all",7,11.2,9.1,2.1,7.126735199733,0.46772234970344
